
country,area_name,aoi_category,longitude,latitude,year,biomass_mg_ha,s2_B1,s2_B2,s2_B3,s2_B4,s2_B5,s2_B6,s2_B7,s2_B8,s2_B8A,s2_B9,s2_B11,s2_B12,s2_AOT,s2_WVP,s2_SCL,s2_TCI_R,s2_TCI_G,s2_TCI_B,s2_NDVI,s2_EVI,s2_NDWI
Brazil,Amazonas,Stable_Forest,-60.362430263703864,-9.274611235127793,2022,6.240801811218262,555.0,714.0,930.0,1230.0,1512.0,2096.0,2401.0,2655.0,2819.0,2663.0,3519.0,2261.0,65.0,2625.0,5.0,126.0,95.0,73.0,0.3667953610420227,0.76105533005768,-0.48117154836654663
Brazil,Amazonas,Stable_Forest,-56.568754987338714,-11.169248000864277,2022,110.659332,226.0,251.0,378.0,253.0,691.0,2034.0,2460.0,2380.0,2770.0,3033.0,1436.0,633.0,69.0,2522.0,4.0,25.0,39.0,26.0,0.8078237771987915,2.6369947929580957,-0.7258883118629456
Brazil,Amazonas,Stable_Forest,-55.70718079833968,-4.979047209525066,2023,169.831131,163.5,191.0,266.0,146.5,530.5,1884.0,2450.0,2262.0,2751.0,2929.5,1159.5,446.5,72.5,3561.5,4.0,15.5,27.5,20.0,0.8783475160598755,3.0937408599005556,-0.7895569801330566
Brazil,Amazonas,Stable_Forest,-59.021604870627066,-10.904424655105842,2023,2.0698800086975098,682.0,974.0,1284.0,1898.0,2268.0,2467.0,2729.0,2786.0,3148.0,3150.0,4997.0,3453.0,63.0,2742.0,5.0,193.0,131.0,99.0,0.18958155810832977,0.3231441048034934,-0.36904177069664
Brazil,Amazonas,Stable_Forest,-57.28327496432738,-11.367416352541042,2023,0.01952200010418892,367.0,362.0,583.0,483.0,1125.0,2350.0,2787.0,2918.0,3176.0,2851.0,2542.0,1350.0,63.0,2622.0,4.0,49.0,60.0,37.0,0.7159658670425415,1.9624435847840103,-0.6669523119926453
Brazil,Amazonas,Stable_Forest,-57.23557442274063,-3.040752320980374,2023,46.026824951171875,293.5,330.0,546.0,309.5,896.0,2659.5,3402.5,3370.0,3738.5,3397.0,1814.5,775.5,75.0,4000.5,4.0,32.0,56.0,34.0,0.8317705988883972,2.779240828187432,-0.7211440205574036
Brazil,Amazonas,Stable_Forest,-60.892166786749144,-9.105727961713324,2023,155.079086,279.0,262.0,445.5,253.5,801.0,2260.0,2775.0,2490.0,3140.5,2987.0,1448.5,592.0,67.0,3832.5,4.0,26.0,45.5,28.0,0.8151995539665222,2.731436248168051,-0.6964741945266724
Brazil,Amazonas,Stable_Forest,-59.930879601212844,-4.785190771212073,2023,64.75362396240234,244.0,334.0,508.0,282.0,852.0,2704.0,3377.0,3508.0,3831.0,3757.0,1766.0,723.0,66.0,3848.0,4.0,28.0,52.0,34.0,0.8511873483657837,2.99146884272997,-0.7470119595527649
Brazil,Amazonas,Stable_Forest,-56.86996010210399,-11.025158229291504,2023,1.500722050666809,186.5,219.5,354.5,201.0,698.5,2301.5,2966.5,2663.0,3227.5,3391.0,1479.5,615.0,62.0,2650.5,4.0,21.0,36.5,22.0,0.8596368432044983,2.767847105115233,-0.7650372982025146
Brazil,Amazonas,Stable_Forest,-56.816240848113644,-8.039337887935039,2023,44.97388458251953,163.0,221.5,432.5,208.0,699.5,2266.5,2841.0,3048.0,3180.0,3094.0,1316.0,527.5,57.0,3166.0,4.0,21.5,44.0,23.5,0.872235894203186,2.6937304372569475,-0.7514724731445312
Brazil,Amazonas,Stable_Forest,-62.748086163740076,-9.997036386616713,2023,4.380125045776367,431.0,565.0,770.0,954.0,1221.0,2101.0,2444.0,2316.0,2816.0,2772.0,3048.0,1857.0,82.0,3299.0,4.0,97.0,78.0,58.0,0.4165137708187103,0.895228079400552,-0.5009721517562866
Brazil,Amazonas,Stable_Forest,-57.264500174889285,-10.028028263918836,2023,0.9181439876556396,179.0,187.0,378.0,190.0,814.0,2315.0,2769.0,2631.0,3089.0,3039.0,1707.0,772.0,63.0,2910.0,4.0,20.0,39.0,20.0,0.8652960062026978,2.575437856087782,-0.7487537264823914
Brazil,Amazonas,Stable_Forest,-64.30845981225569,-11.337502453579862,2023,198.409363,342.5,304.0,427.5,247.5,758.0,2487.5,3371.0,2947.0,3751.5,3666.0,1583.5,661.0,107.5,3538.0,4.0,25.5,44.0,31.5,0.8450461626052856,3.134579656293544,-0.7466291189193726
Brazil,Amazonas,Stable_Forest,-56.94083717802102,-9.596657264484643,2023,119.633957,202.0,247.0,422.0,227.0,747.0,2276.0,3005.0,3400.0,3293.0,2655.0,1278.0,549.0,64.0,3708.0,4.0,24.0,44.0,26.0,0.8748276829719543,2.725476722212678,-0.7791731953620911
Brazil,Amazonas,Stable_Forest,-57.783277251468306,-8.299759488801289,2023,9.11291790008545,214.0,250.0,439.0,222.0,715.0,2426.0,3142.0,3388.0,3661.0,3108.0,1464.0,556.0,58.0,3441.0,4.0,23.0,45.0,28.0,0.877008318901062,2.7810962754743502,-0.7705774903297424
